n_factors,lr,weight_decay,epochs,beta,train_mse,test_mse
8,0.0001,0.001,100,5.0,1.0167153519232037,1.1578111273917289
7,0.0001,0.0001,200,4.0,1.003690859460908,1.157812659627566
3,0.0005,0.0,50,4.0,1.0154747014936716,1.1579351096091028
3,0.0005,0.0001,50,4.0,1.0154896596977057,1.1579578427343906
3,0.0005,0.001,50,4.0,1.0156285137415713,1.1581445801006367
5,0.0001,0.0,100,4.0,1.0097255302306425,1.158194823292207
5,0.0001,0.0001,100,4.0,1.0097422977664186,1.1582088980947551
3,0.0001,0.0,200,0.8,1.01331927266077,1.158218595700794
7,0.0001,0.001,200,4.0,1.0041259001085276,1.1582317584533992
3,0.0001,0.0001,200,0.8,1.0133461375045385,1.158245060448047
5,0.0001,0.001,100,4.0,1.0099125081092408,1.1583573543885484
4,0.0001,0.0,200,4.0,1.0171735672643922,1.1583724814444767
4,0.0001,0.0001,200,4.0,1.0171916247866055,1.1583918067120493
3,0.0001,0.001,200,0.8,1.013643690532829,1.1585139172860273
9,0.0001,0.0,50,4.0,1.0135772132906316,1.1585506795206753
9,0.0001,0.0001,50,4.0,1.0135871917878378,1.158561259507204
4,0.0001,0.001,200,4.0,1.0173850370003268,1.1585972551513135
9,0.0001,0.001,50,4.0,1.0136671566218538,1.1586345759043597
3,0.0001,0.0,200,1.0,1.0141342244874088,1.158842989760673
3,0.0001,0.0001,200,1.0,1.0141594957859548,1.1588619120217956
9,0.0001,0.0,50,5.0,1.0138744564395459,1.1588759806467224
9,0.0001,0.0001,50,5.0,1.013882695275269,1.1588840687991464
9,0.0001,0.001,50,5.0,1.0139462339326284,1.1589313923477196
3,0.0001,0.001,200,1.0,1.0144404874311765,1.159072302540671
5,0.0001,0.0,100,5.0,1.0110026057988042,1.159115739013588
5,0.0001,0.0001,100,5.0,1.0110143916933783,1.1591259030673229
5,0.0001,0.001,100,5.0,1.0111259679503526,1.1592210616404905
3,0.0005,0.0,50,5.0,1.0177268600671785,1.1598371500043403
3,0.0005,0.0001,50,5.0,1.0177358817555884,1.1598532638740848
3,0.0005,0.001,50,5.0,1.017824162246284,1.1599991683862316
4,0.0001,0.0,200,5.0,1.0185459991405308,1.1600601339515058
4,0.0001,0.0001,200,5.0,1.0185633601717883,1.1600753821143015
4,0.0001,0.001,200,5.0,1.018733809857377,1.1602234177851785
7,0.0001,0.0,200,5.0,1.006603329335871,1.160766105225339
7,0.0001,0.0001,200,5.0,1.006648357750029,1.1608096625179738
7,0.0001,0.001,200,5.0,1.0070688131010026,1.1612209801501798
6,0.0001,0.0,50,0.5,1.0231615631627329,1.1613605420238646
6,0.0001,0.0001,50,0.5,1.0231664596875956,1.161362049886282
6,0.0001,0.0,50,0.3,1.0231034603358504,1.161363775935384
6,0.0001,0.0001,50,0.3,1.0231084225456382,1.1613645015307397
6,0.0001,0.001,50,0.3,1.0231600944782155,1.161383075220737
6,0.0001,0.001,50,0.5,1.02321895306618,1.1613877872009177
6,0.0001,0.0,50,0.8,1.0233030757185004,1.1614027177756057
6,0.0001,0.0001,50,0.8,1.0233105226832886,1.1614061263557216
6,0.0001,0.001,50,0.8,1.0233872872593792,1.1614478901221936
6,0.0001,0.0,50,1.0,1.0234806663257756,1.161474220768628
6,0.0001,0.0001,50,1.0,1.0234914766194532,1.1614801359701388
6,0.0001,0.001,50,1.0,1.0235943010925475,1.1615477124076623
8,0.0001,0.0,50,0.3,1.0212671069928965,1.162095530610447
8,0.0001,0.0001,50,0.3,1.0212777690553996,1.162106677347266
8,0.0001,0.001,50,0.3,1.0213906451168095,1.162222175099837
8,0.0001,0.0,50,0.5,1.0214055598596035,1.1622639985628331
6,0.0001,0.0,50,2.0,1.0245580043046432,1.16226608019329
8,0.0001,0.0001,50,0.5,1.021416362415417,1.1622742322919404
6,0.0001,0.0001,50,2.0,1.024569526829063,1.1622759634077802
3,0.0001,0.0,200,2.0,1.0184966744249957,1.1623095668655636
3,0.0001,0.0001,200,2.0,1.0185203744022966,1.162335405727163
6,0.0001,0.001,50,2.0,1.024662708155618,1.162360627347267
8,0.0001,0.001,50,0.5,1.0215315728570726,1.1623779422204943
3,0.0001,0.001,200,2.0,1.018769556061884,1.1625884806490467
8,0.0001,0.0,50,0.8,1.021785200541184,1.1626729432532767
8,0.0001,0.0001,50,0.8,1.0217973442202994,1.1626833587315468
8,0.0001,0.001,50,0.8,1.0219099654662231,1.1627747403800817
8,0.0001,0.0,50,1.0,1.0220450489431578,1.1629711471525512
8,0.0001,0.0001,50,1.0,1.0220561618213457,1.1629802325629148
8,0.0001,0.001,50,1.0,1.0221704141259322,1.1630790213470514
6,0.0001,0.0,50,3.0,1.0255223722398268,1.1632245334934408
6,0.0001,0.0001,50,3.0,1.025534386124577,1.1632334887881004
6,0.0001,0.001,50,3.0,1.0256451924890044,1.1633177705291153
6,0.0001,0.0,50,4.0,1.026204020255486,1.1638618235886447
6,0.0001,0.0001,50,4.0,1.0262126593068186,1.1638684961090295
8,0.0001,0.0,50,2.0,1.0230004847532521,1.1639052984944234
8,0.0001,0.0001,50,2.0,1.023010234152216,1.163913324762123
6,0.0001,0.001,50,4.0,1.0262939857581015,1.1639366091829468
8,0.0001,0.001,50,2.0,1.0230983477360487,1.1639856490395373
6,0.0001,0.0,50,5.0,1.026726698260789,1.1643931396774325
6,0.0001,0.0001,50,5.0,1.026731384747571,1.164397057846846
8,0.0001,0.0,50,3.0,1.0235274814601953,1.1644144651094985
8,0.0001,0.0001,50,3.0,1.0235379393674495,1.164424889967014
6,0.0001,0.001,50,5.0,1.0267826693671114,1.164444305891693
8,0.0001,0.001,50,3.0,1.0236343970430946,1.1645191602673965
8,0.0001,0.0,50,4.0,1.0240057276486032,1.1649625755619168
8,0.0001,0.0001,50,4.0,1.0240132422762005,1.1649700577579776
8,0.0001,0.001,50,4.0,1.0240902049018352,1.1650461469283928
8,0.0001,0.0,50,5.0,1.024299868095532,1.1653175752151248
8,0.0001,0.0001,50,5.0,1.0243059423787642,1.1653230690597063
8,0.0001,0.001,50,5.0,1.0243722462372904,1.165387204592236
3,0.0001,0.0,200,3.0,1.0224725504157928,1.1654367677115798
3,0.0001,0.0001,200,3.0,1.0224932814277448,1.165462163702855
3,0.0001,0.001,200,3.0,1.022692580967323,1.1656840436127551
5,0.0001,0.0,50,0.3,1.017072935358144,1.1659713545065427
5,0.0001,0.0001,50,0.3,1.0170770450426536,1.1659733072477394
5,0.0001,0.001,50,0.3,1.0171185452541938,1.1659969343058985
5,0.0001,0.0,50,0.5,1.0171049418663092,1.166008703016647
5,0.0001,0.0001,50,0.5,1.0171092016652008,1.166011165618786
5,0.0001,0.001,50,0.5,1.0171505615216399,1.166034230420593
5,0.0001,0.0,50,0.8,1.017179527250085,1.1660729657200635
5,0.0001,0.0001,50,0.8,1.01718422477146,1.1660749610986245
5,0.0001,0.001,50,0.8,1.0172362100098298,1.1661030500509326
5,0.0001,0.0,50,1.0,1.0172961386001012,1.166168140256275
5,0.0001,0.0001,50,1.0,1.017302652966174,1.1661707607977951
5,0.0001,0.001,50,1.0,1.017365639419453,1.1662079582281437
5,0.0001,0.0,50,2.0,1.0178855452064184,1.166550833480931
5,0.0001,0.0001,50,2.0,1.0178920953165063,1.166555180701229
5,0.0001,0.001,50,2.0,1.0179534165981816,1.1665966422637606
5,0.0001,0.0,50,3.0,1.0184893971873061,1.1669761342177718
5,0.0001,0.0001,50,3.0,1.0185005958730255,1.1669837908272707
5,0.0001,0.001,50,3.0,1.0185928280340228,1.1670489115264757
5,0.0001,0.0,50,4.0,1.0189843140623018,1.1673465119656556
5,0.0001,0.0001,50,4.0,1.01899128199297,1.1673522024907341
5,0.0001,0.001,50,4.0,1.019060193196766,1.1674121922726701
3,0.0001,0.0,200,4.0,1.0249365025033632,1.1675780155654703
3,0.0001,0.0001,200,4.0,1.0249477584089652,1.1675941905902507
3,0.0001,0.001,200,4.0,1.0250630858910872,1.167743542167155
5,0.0001,0.0,50,5.0,1.0196134135317392,1.1677441881498443
5,0.0001,0.0001,50,5.0,1.0196180007423177,1.1677479921684875
5,0.0001,0.001,50,5.0,1.0196620395761171,1.1677859245850342
3,0.0001,0.0,200,5.0,1.026790145686471,1.169121425328824
3,0.0001,0.0001,200,5.0,1.0267975497192263,1.1691354953337723
3,0.0001,0.001,200,5.0,1.0268704381141192,1.169262530851132
7,0.0001,0.0,100,0.3,1.0104065284807349,1.1699982010623131
7,0.0001,0.0001,100,0.3,1.0104243083783198,1.1700082078240586
7,0.0001,0.0,100,0.5,1.0106753699779607,1.1701140447732274
7,0.0001,0.001,100,0.3,1.0106154981169477,1.170126295203912
7,0.0001,0.0001,100,0.5,1.0106949038005408,1.17012781016948
7,0.0001,0.001,100,0.5,1.0108980206063745,1.1702850737367323
7,0.0001,0.0,100,0.8,1.011376574368355,1.1706081985255377
7,0.0001,0.0001,100,0.8,1.0114015932776648,1.1706261643391311
7,0.0001,0.001,100,0.8,1.0116518815726019,1.1708021345543886
4,0.0001,0.0,100,0.3,1.031926543810041,1.1708377134512604
4,0.0001,0.0001,100,0.3,1.0319312704553656,1.170841232403595
4,0.0001,0.001,100,0.3,1.031993266657245,1.170881308422051
7,0.0001,0.0,100,1.0,1.0119360170965241,1.1709782831092377
7,0.0001,0.0001,100,1.0,1.011964461102452,1.1710006889839812
4,0.0001,0.0,100,0.5,1.032030576316151,1.1710016938813357
4,0.0001,0.0001,100,0.5,1.0320350418070348,1.171003777262931
4,0.0001,0.001,100,0.5,1.0320973297153224,1.1710339084827865
4,0.0001,0.0,100,0.8,1.032182159793273,1.1712028771492782
4,0.0001,0.0001,100,0.8,1.0321868282004723,1.1712050586511462
7,0.0001,0.001,100,1.0,1.0122466416627989,1.1712154294275696
4,0.0001,0.001,100,0.8,1.0322421166136622,1.1712355807223531
4,0.0001,0.0,100,1.0,1.032275516540956,1.171327259928664
4,0.0001,0.0001,100,1.0,1.0322811162755792,1.1713316375017377
4,0.0001,0.001,100,1.0,1.0323452773155077,1.1713814790557449
4,0.0001,0.0,100,2.0,1.032984015864867,1.1723067666672726
4,0.0001,0.0001,100,2.0,1.0329932741472219,1.1723108953181722
4,0.0001,0.001,100,2.0,1.033090839411956,1.1723702006658727
7,0.0001,0.0,100,2.0,1.014783320999129,1.1731566013904127
7,0.0001,0.0001,100,2.0,1.0148087870930989,1.17317916188381
7,0.0001,0.001,100,2.0,1.0150553423520512,1.1733945684297125
4,0.0001,0.0,100,3.0,1.0339611147753818,1.1734909081724212
4,0.0001,0.0001,100,3.0,1.033969889296196,1.1734979197903634
4,0.0001,0.001,100,3.0,1.034053243561369,1.1735618688343652
4,0.0001,0.0,100,4.0,1.0345854929642002,1.1742194864409965
4,0.0001,0.0001,100,4.0,1.0345954106906743,1.174230752112946
4,0.0001,0.001,100,4.0,1.0347016047988118,1.1743455594003116
4,0.0001,0.0,100,5.0,1.0352593973388848,1.1750934076242838
4,0.0001,0.0001,100,5.0,1.035268188443914,1.17510031133285
7,0.0001,0.0,100,3.0,1.016981069801733,1.1751544550448851
4,0.0001,0.001,100,5.0,1.035356038982908,1.1751684577408315
7,0.0001,0.0001,100,3.0,1.0170068728038728,1.1751809653577234
7,0.0001,0.001,100,3.0,1.0172443854175943,1.1754226780375616
7,0.0001,0.0,100,4.0,1.019159168366594,1.1772359470923914
7,0.0001,0.0001,100,4.0,1.0191768376738461,1.1772540024609441
7,0.0001,0.001,100,4.0,1.019334783320277,1.177409669226594
7,0.0001,0.0,100,5.0,1.0205584569687123,1.178664970053759
7,0.0001,0.0001,100,5.0,1.0205774063767874,1.1786837609329583
7,0.0001,0.001,100,5.0,1.0207629491682104,1.1788687747423579
4,0.0001,0.0,50,0.3,1.0458284387604924,1.183914693243907
4,0.0001,0.0001,50,0.3,1.0458301751169172,1.1839157674017144
4,0.0001,0.001,50,0.3,1.045857329537614,1.1839298748089075
4,0.0001,0.0,50,0.5,1.0458842244976905,1.1839967616475524
4,0.0001,0.0001,50,0.5,1.0458858310128687,1.1839969263620946
4,0.0001,0.001,50,0.5,1.0459134996581103,1.1840053435301245
4,0.0001,0.0,50,0.8,1.045944488499951,1.1840734234495638
4,0.0001,0.0001,50,0.8,1.0459461306266062,1.1840735008483914
4,0.0001,0.001,50,0.8,1.0459687429398448,1.184081675885514
4,0.0001,0.0,50,1.0,1.0459744549234256,1.1841148215861503
4,0.0001,0.0001,50,1.0,1.045976707226707,1.1841163611444823
4,0.0001,0.001,50,1.0,1.0460050705369268,1.1841364157969076
4,0.0001,0.0,50,2.0,1.0462631826936928,1.1845442895278504
4,0.0001,0.0001,50,2.0,1.0462675916302684,1.184547316579057
4,0.0001,0.001,50,2.0,1.046315262824473,1.18458389391082
4,0.0001,0.0,50,3.0,1.0467239690794394,1.1851304957037567
4,0.0001,0.0001,50,3.0,1.0467279873240993,1.1851339896029365
4,0.0001,0.001,50,3.0,1.0467675277039272,1.1851661850737865
3,0.0001,0.0,100,0.3,1.0412654404907762,1.1853447688574217
3,0.0001,0.0001,100,0.3,1.041265154319892,1.1853470721073012
3,0.0001,0.001,100,0.3,1.0413012297207627,1.185396119689153
3,0.0001,0.0,100,0.5,1.04142208070754,1.1854491550667718
3,0.0001,0.0001,100,0.5,1.0414247245247923,1.1854555113226435
4,0.0001,0.0,50,4.0,1.0470426217107307,1.1855166366886678
4,0.0001,0.0001,50,4.0,1.0470485501021292,1.185523687175681
3,0.0001,0.001,100,0.5,1.0414794330435924,1.185528896941767
4,0.0001,0.001,50,4.0,1.0471081392148514,1.1855897925525671
3,0.0001,0.0,100,0.8,1.041720930136531,1.1856940124604198
3,0.0001,0.0001,100,0.8,1.041728528658265,1.1857029437402544
3,0.0001,0.001,100,0.8,1.041816889618989,1.1857899762150128
3,0.0001,0.0,100,1.0,1.0419648678494648,1.1858947360770324
3,0.0001,0.0001,100,1.0,1.0419708391727227,1.1858992638759727
3,0.0001,0.001,100,1.0,1.042049798377356,1.185955328030674
4,0.0001,0.0,50,5.0,1.0473823505956585,1.185964655775671
4,0.0001,0.0001,50,5.0,1.047385912785645,1.1859669395126156
4,0.0001,0.001,50,5.0,1.0474226532109152,1.1859916940740807
7,0.0001,0.0,50,0.5,1.0250795914887998,1.1866068907677518
7,0.0001,0.0001,50,0.5,1.025085852858131,1.1866105361379593
7,0.0001,0.0001,50,0.3,1.0250092085482232,1.1866128356374654
7,0.0001,0.0,50,0.3,1.0250034985130005,1.1866128895102268
7,0.0001,0.001,50,0.3,1.0250759903667104,1.1866321046258979
7,0.0001,0.001,50,0.5,1.0251579767033798,1.1866599583078792
7,0.0001,0.0,50,0.8,1.025366739880156,1.186767557882658
7,0.0001,0.0001,50,0.8,1.0253778633778752,1.1867724487031217
7,0.0001,0.001,50,0.8,1.0254851974386494,1.1868227628755463
7,0.0001,0.0,50,1.0,1.0255929956627339,1.1868615453572735
7,0.0001,0.0001,50,1.0,1.0256042974503263,1.1868691873321144
7,0.0001,0.001,50,1.0,1.0257133378656522,1.1869372234750588
3,0.0001,0.0,100,2.0,1.0435861449658956,1.1872572829964603
3,0.0001,0.0001,100,2.0,1.0435888512958391,1.1872636692671943
3,0.0001,0.001,100,2.0,1.043633594829938,1.187324510251463
7,0.0001,0.0,50,2.0,1.0267429003179522,1.1876288348984314
7,0.0001,0.0001,50,2.0,1.0267525122910972,1.1876380252760927
7,0.0001,0.001,50,2.0,1.0268492579553263,1.1877265546209845
3,0.0001,0.0,100,3.0,1.0450634960253027,1.1883016495031369
3,0.0001,0.0001,100,3.0,1.0450709867787138,1.188311666383442
3,0.0001,0.001,100,3.0,1.0451416169187802,1.1883919672554681
7,0.0001,0.0,50,3.0,1.027757871839004,1.188560590514054
7,0.0001,0.0001,50,3.0,1.0277679302569414,1.188570027953643
7,0.0001,0.001,50,3.0,1.0278625755081816,1.1886579843455083
3,0.0001,0.0,100,4.0,1.0460405099198455,1.1891458873542355
3,0.0001,0.0001,100,4.0,1.0460444977169001,1.1891513195302588
3,0.0001,0.001,100,4.0,1.0460929271076107,1.1892002380770987
7,0.0001,0.0,50,4.0,1.0288812993510685,1.1896576863658894
7,0.0001,0.0001,50,4.0,1.0288868640096864,1.1896644026411314
7,0.0001,0.001,50,4.0,1.0289416895078423,1.1897234669264931
3,0.0001,0.0,100,5.0,1.0469934213609386,1.1899259025099982
3,0.0001,0.0001,100,5.0,1.0469970744783836,1.1899334427743202
3,0.0001,0.001,100,5.0,1.0470335334027552,1.1899939363863639
7,0.0001,0.0,50,5.0,1.029587709896001,1.190389373662849
7,0.0001,0.0001,50,5.0,1.0295975954980408,1.1904002434288794
7,0.0001,0.001,50,5.0,1.0296971812910094,1.1905068482527734
3,0.0001,0.0,50,0.3,1.0575808910276716,1.2015529179583677
3,0.0001,0.0001,50,0.3,1.0575806314219434,1.2015537113972246
3,0.0001,0.001,50,0.3,1.0575948178550305,1.2015732280280587
3,0.0001,0.0,50,0.5,1.0576311953377684,1.2015907596542377
3,0.0001,0.0001,50,0.5,1.057632391086153,1.201593544833869
3,0.0001,0.001,50,0.5,1.0576543066929902,1.2016221995519567
3,0.0001,0.0,50,0.8,1.0577413340175534,1.2016933839047517
3,0.0001,0.0001,50,0.8,1.0577450289957753,1.2016973686879582
3,0.0001,0.001,50,0.8,1.057789703934011,1.201745037763281
3,0.0001,0.0,50,1.0,1.0578453600742201,1.2017963706890042
3,0.0001,0.0001,50,1.0,1.0578484699563906,1.2017992233968102
3,0.0001,0.001,50,1.0,1.0578871974040962,1.201830217424842
3,0.0001,0.0,50,2.0,1.058565235479643,1.2024220838412005
3,0.0001,0.0001,50,2.0,1.0585647581228779,1.2024237121668337
3,0.0001,0.001,50,2.0,1.0585686359643869,1.202433939119502
3,0.0001,0.0,50,3.0,1.0592228966591195,1.2028227211539684
3,0.0001,0.0001,50,3.0,1.0592259466645468,1.202826794777295
3,0.0001,0.001,50,3.0,1.0592519313060889,1.20285295304896
3,0.0001,0.0,50,4.0,1.059639586527431,1.2031843666065616
3,0.0001,0.0001,50,4.0,1.0596426059828032,1.2031875136834262
3,0.0001,0.001,50,4.0,1.059679391076535,1.2032091346948803
3,0.0001,0.0,50,5.0,1.0602100589993024,1.203655200164045
3,0.0001,0.0001,50,5.0,1.060213551678288,1.203660348736231
3,0.0001,0.001,50,5.0,1.0602440897316041,1.2036973070076111
